N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
1725, 0.00000000881071090447326544182143962669, 0.000000119536999869860735291968438561, 0.208925322688446661681681577736, 0.000100734666886202536070377922184, 0.0000210460227851130473391426916371, 0.0000211743704958873813398764815153
1726, 0.00000000879829148312526118140198256232, 0.000000119405601508255412082439726875, 0.208924961856399091866854892093, 0.000100606857655214185813475571541, 0.0000210192838981077967492305039361, 0.0000211474877910991774224943456455
1727, 0.00000000878589685674768951190879053071, 0.000000119274424344298572914473384342, 0.208924601442527066000812390712, 0.000100479277728286274994861360421, 0.0000209925930526151963840569856898, 0.0000211206533738162426464833678647
1728, 0.00000000877352696142551029070226931439, 0.000000119143467876797938398324298086, 0.208924241446104056954229838667, 0.000100351926570501044169960047028, 0.0000209659501363970652091898662835, 0.0000210938671312352886578788928509
1729, 0.000000008761181733445374584832955347, 0.000000119012731605987936421320635801, 0.20892388186640521962238007421, 0.000100224803648480828389945164577, 0.0000209393550375388674379942770315, 0.0000210671289508783007490004306227
1730, 0.00000000874886110929487211981112423032, 0.000000118882215033524814184971804939, 0.208923522702707386060259287191, 0.000100097908430382774278540959684, 0.0000209128076444486005936172572224, 0.0000210404387205914202799220401516
1731, 0.00000000873656502566178196821108882033, 0.000000118751917662481769814519044509, 0.208923163954289060634588185607, 0.0000999712403858935781590259573369, 0.0000208863078458556880087004080167, 0.00002101379632854383156048313815
1732, 0.00000000872429341943332646230701377222, 0.000000118621838997344103451262552461, 0.208922805620430415192619799733, 0.0000998447989862242451358402261876, 0.0000208598555308098757426341189647, 0.0000209872016632266531725476885309
1733, 0.00000000871204622769542831502319032107, 0.00000011849197854400438773846147932, 0.208922447700413284247685988614, 0.0000997185837041048690357016631985, 0.000020833450588680133896273193427, 0.0000209606546134518337123266780967
1734, 0.00000000869982338773197093356731354152, 0.000000118362335809757657612062895693, 0.208922090193521160181415027324, 0.0000995925940137794331136041280751, 0.0000208070929091535623041326269146, 0.0000209341550683510519326782571238
1735, 0.00000000868762483702406191020038778731, 0.000000118232910303296619307972984232, 0.208921733099039188462552965432, 0.0000994668293910006314295692772149, 0.0000207807823822343005841877947805, 0.0000209077029173746212654059681526
1736, 0.00000000867545051324929967468145785543, 0.000000118103701534706878498038232156, 0.20892137641625416288232175754, 0.0000993412893130247108024874994364, 0.0000207545188982424425255013902684, 0.0000208812980502903987036741099584
1737, 0.00000000866330035428104329300942701646, 0.000000117974709015462187467356325036, 0.208921020144454520806247475512, 0.0000992159732586063332478735870327, 0.0000207283023478129547940031043424, 0.0000208549403571826980247634700945
1738, 0.00000000865117429818768539716778174501, 0.000000117845932258419711245985782601, 0.208920664282930338442392219264, 0.0000990908807079934588068265466451, 0.0000207021326218945999368461530851, 0.0000208286297284512073334893066495
1739, 0.00000000863907228323192823066110009259, 0.000000117717370777815312608570149077, 0.208920308830973326125923648546, 0.0000989660111429222486739577464134, 0.0000206760096117488636658651675049, 0.000020802366054809910906704398754
1740, 0.00000000862699424787006279471477946647, 0.00000011758902408925885585583677018, 0.208919953787876823619956362203, 0.0000988413640466119885325227002094, 0.0000206499332089488864007595914274, 0.0000207761492272860153194101429771
1741, 0.00000000861494013075125108009148338182, 0.000000117460891709729529292371872387, 0.208919599152935795432599653821, 0.0000987169389037600320054510701446, 0.0000206239033053783990527238859688, 0.0000207499791372188798330963493246
1742, 0.00000000860290987071681136955937879268, 0.000000117332973157571186315512823448, 0.208919244925446826150146473596, 0.000098592735200536764131442990965, 0.0000205979197932306630293459596758, 0.000020723855676258951027031031878
1743, 0.00000000859090340679950659612831910379, 0.000000117205267952487705030635112069, 0.208918891104708115786338725544, 0.0000984687524245805847757450341115, 0.0000205719825650074144416894422102, 0.0000206977787363667016533162056414
1744, 0.00000000857892067822283574225072612463, 0.000000117077775615538366308545755048, 0.208918537690019475147644327013, 0.0000983449900649929118856954333535, 0.0000205460915135178124945761059751, 0.0000206717482098115736966269024563
1745, 0.00000000856696162440032826526404022724, 0.000000116950495669133250201126537393, 0.208918184680682321214481753653, 0.0000982214476123332045015672591606, 0.0000205202465318773920411776391334, 0.0000206457639891709256196440297111
1746, 0.0000000085550261849348415344312449702, 0.000000116823427637028650631799730764, 0.208917832075999672538328087771, 0.0000980981245586140054337033119435, 0.0000204944475135070202831243006576, 0.0000206198259673289837752905316334
1747, 0.00000000854311429961786126501513358489, 0.00000011669657104432250827781573312, 0.20891747987527614465464688116, 0.000097975020397296003517377826607, 0.0000204686943521318575974313437452, 0.0000205939340374757979669741746119
1748, 0.00000000853122590842880493490067310283, 0.000000116569925417449861561786443209, 0.208917128077817945511572435214, 0.0000978521346232831153572740237212, 0.0000204429869417803224716400789353, 0.0000205680880931062011381367660516
1749, 0.00000000851936095153432816935804062169, 0.000000116443490284178315670310142605, 0.208916776682932870914287391321, 0.0000977294667329175864739102969912, 0.0000204173251767830605286642973592, 0.0000205422880280187731725039655424
1750, 0.00000000850751936928763407961665833293, 0.000000116317265173603529517953220392, 0.208916425689930299985030813201, 0.000097607016223975111764786994224, 0.0000203917089517719176229256581134, 0.0000205165337363148087865232279921
1751, 0.00000000849570110222778554099784251305, 0.000000116191249616144720575271256468, 0.208916075098121190638674230101, 0.0000974847825956599751934714993436, 0.0000203661381616789169894558953394, 0.0000204908251123972894955721644384
1752, 0.00000000848390609107902039643050973712, 0.000000116065443143540187479966793444, 0.208915724906818075073803395485, 0.0000973627653486002086202756119303, 0.0000203406127017352404277359683481, 0.0000204651620509698596356123656513
1753, 0.00000000847213427675006957125075411209, 0.000000115939845288842850350693589227, 0.208915375115335055279243800094, 0.0000972409639848427696886074377486, 0.0000203151324674702135021328524013, 0.0000204395444470358064220547967446
1754, 0.00000000846038560033347808526202533133, 0.0000001158144555864158087234272671, 0.208915025722987798555968261104, 0.0000971193780078487386815301189717, 0.0000202896973547102947408898098502, 0.0000204139721958970440276984991426
1755, 0.00000000844866000310492894810810177987, 0.000000115689273571927917030730082161, 0.208914676729093533054325190437, 0.0000969980069224885342634674300649, 0.0000202643072595780688157122545848, 0.0000203884451931531016616910927687
1756, 0.00000000843695742652256992408606871756, 0.000000115564298782349377544643016715, 0.208914328132971043326526425196, 0.000096876850235037148022445398415, 0.0000202389620784912436840862456343, 0.0000203629633347001156315549747198
1757, 0.00000000842527781222634315260108164649, 0.000000115439530755947350704341617049, 0.208913979933940665894333781678, 0.0000967559074531693977286708723474, 0.0000202136617081616516765537546081, 0.0000203375265167298253704106973068
1758, 0.00000000841362110203731761053882223745, 0.000000115314969032281582750092904296, 0.208913632131324284831883771474, 0.0000966351780859551992256777985655, 0.0000201884060455942545112597299577, 0.0000203121346357285734116203616842
1759, 0.00000000840198723795702440290524151776, 0.000000115190613152200050585449346842, 0.208913284724445327363590193792, 0.0000965146616438548568706913848015, 0.0000201631949880861522181746744065, 0.0000202867875884763092931630289948
1760, 0.00000000839037616216679486815643527624, 0.000000115066462657834623790012285197, 0.20891293771262875947706459235, 0.0000963943576387143724412794730155, 0.0000201380284332255959554850832656, 0.000020261485272045597374143251986
1761, 0.00000000837878781702710148471431264952, 0.000000114942517092596743705491366307, 0.208912591095201081550994838041, 0.0000962742655837607724257747034578, 0.0000201129062788910047007316934348, 0.0000202362275838006285459218991138
1762, 0.00000000836722214507690156523610344295, 0.000000114818776001173119518178486894, 0.20891224487149032399792236995, 0.0000961543849935974536153672967115, 0.0000200878284232499857993635043773, 0.0000202110144213962358204469189676
1763, 0.00000000835567908903298372527770570291, 0.000000114695238929521441261344478297, 0.208911899040826042921858897382, 0.000096034715384199546916182667084, 0.0000200627947647583593534631484847, 0.0000201858456827769137784497706687
1764, 0.00000000834415859178931711306240517351, 0.000000114571905424866109661454302269, 0.208911553602539315790683634205, 0.0000959152562729092993000561752061, 0.0000200378052021591864334833942125, 0.0000201607212661758418602579109199
1765, 0.00000000833266059641640338713760530224, 0.000000114448775035693982752481881751, 0.208911208555962737123262404079, 0.0000957960071784314738131413159416, 0.0000200128596344818010959241742821, 0.0000201356410701139114820637937691
1766, 0.00000000832118504616063142877289313961, 0.000000114325847311750139182988876397, 0.208910863900430414191230221121, 0.0000956769676208287675618787771782, 0.0000199879579610408461899622711149, 0.0000201106049933987569605740328844
1767, 0.00000000830973188444363477602303553303, 0.000000114203121804033658141012742963, 0.208910519635277962735379215071, 0.0000955581371215172475962610217112, 0.000019963100081435312936131883776, 0.0000200856129351237902290489195545
1768, 0.00000000829830105486165176644935414205, 0.000000114080598064793415822188308965, 0.208910175759842502696594033271, 0.0000954395152032618046107291255277, 0.0000199382858955475842602393134969, 0.00002006066479466723932782795116
1769, 0.00000000828689250118488837556236968535, 0.000000113958275647523898366903847421, 0.208909832273462653961277113668, 0.0000953211013901716243834354431209, 0.0000199135153035424818657789157504, 0.0000200357604716911906525213819675
1770, 0.00000000827550616735688373811763812985, 0.000000113836154106961031192667284306, 0.208909489175478532121206483567, 0.0000952028952076956768750018824922, 0.0000198887882058663170282012407798, 0.0000200108998661406349431320257022
1771, 0.00000000826414199749387833946532689764, 0.000000113714232999078024648230711565, 0.208909146465231744247768998113, 0.0000950848961826182229082925463853, 0.0000198641045032459450944665399762, 0.0000199860828782425169974542360146
1772, 0.00000000825279993588418486422230021771, 0.000000113592511881081235916391830034, 0.208908804142065384680512190372, 0.000094967103843054338351122674815, 0.0000198394640966878236714020322131, 0.0000199613094085047890921826463434
1773, 0.00000000824147992698756168960330210015, 0.000000113470990311406047092759321607, 0.208908462205324030829958161491, 0.0000948495177184454557242028474497, 0.0000198148668874770744864610706851, 0.0000199365793577154680952434333089
1774, 0.00000000823018191543458901081524564462, 0.000000113349667849712759368135460825, 0.208908120654353738994623194704, 0.0000947321373395549231570094866497, 0.0000197903127771765489045652369841, 0.0000199118926269416962529441876906
