N,bound,boundtype
79315,0.077966334,lemma_euler5
79316,0.077970175,lemma_euler5
79317,0.077973059,lemma_euler5
79318,0.0779769,lemma_euler5
79319,0.077978536,lemma_euler5
79320,0.077983227,lemma_euler5
79321,0.077984864,lemma_euler5
79322,0.077988704,lemma_euler5
79323,0.077991588,lemma_euler5
79324,0.077995428,lemma_euler5
79325,0.077997784,lemma_euler5
79326,0.078002374,lemma_euler5
79327,0.07800401,lemma_euler5
79328,0.07800785,lemma_euler5
79329,0.078010734,lemma_euler5
79330,0.078014789,lemma_euler5
79331,0.078016425,lemma_euler5
79332,0.078021015,lemma_euler5
79333,0.078022652,lemma_euler5
79334,0.078026491,lemma_euler5
79335,0.078029836,lemma_euler5
79336,0.078033675,lemma_euler5
79337,0.078035311,lemma_euler5
79338,0.078039901,lemma_euler5
79339,0.078041537,lemma_euler5
79340,0.078045592,lemma_euler5
79341,0.078048475,lemma_euler5
79342,0.078052314,lemma_euler5
79343,0.078053949,lemma_euler5
79344,0.078058539,lemma_euler5
79345,0.078060893,lemma_euler5
79346,0.078064732,lemma_euler5
79347,0.078067615,lemma_euler5
79348,0.078071453,lemma_euler5
79349,0.078073089,lemma_euler5
79350,0.078077778,lemma_euler5
79351,0.078079414,lemma_euler5
79352,0.078083252,lemma_euler5
79353,0.078086134,lemma_euler5
79354,0.078089972,lemma_euler5
79355,0.078092327,lemma_euler5
79356,0.078096915,lemma_euler5
79357,0.078098551,lemma_euler5
79358,0.078102389,lemma_euler5
79359,0.07810527,lemma_euler5
79360,0.078109324,lemma_euler5
79361,0.07811096,lemma_euler5
79362,0.078115547,lemma_euler5
79363,0.078117183,lemma_euler5
79364,0.07812102,lemma_euler5
79365,0.078124364,lemma_euler5
79366,0.078128201,lemma_euler5
79367,0.078129837,lemma_euler5
79368,0.078134423,lemma_euler5
79369,0.078136059,lemma_euler5
79370,0.078140112,lemma_euler5
79371,0.078142993,lemma_euler5
79372,0.07814683,lemma_euler5
79373,0.078148466,lemma_euler5
79374,0.078153052,lemma_euler5
79375,0.078155406,lemma_euler5
79376,0.078159243,lemma_euler5
79377,0.078162124,lemma_euler5
79378,0.078165961,lemma_euler5
79379,0.078167596,lemma_euler5
79380,0.078172282,lemma_euler5
79381,0.078173918,lemma_euler5
79382,0.078177754,lemma_euler5
79383,0.078180635,lemma_euler5
79384,0.078184471,lemma_euler5
79385,0.078186824,lemma_euler5
79386,0.078191409,lemma_euler5
79387,0.078193045,lemma_euler5
79388,0.078196881,lemma_euler5
79389,0.078199762,lemma_euler5
79390,0.078203812,lemma_euler5
79391,0.078205448,lemma_euler5
79392,0.078210033,lemma_euler5
79393,0.078211668,lemma_euler5
79394,0.078215503,lemma_euler5
79395,0.078218845,lemma_euler5
79396,0.07822268,lemma_euler5
79397,0.078224316,lemma_euler5
79398,0.0782289,lemma_euler5
79399,0.078230535,lemma_euler5
79400,0.078234586,lemma_euler5
79401,0.078237466,lemma_euler5
79402,0.0782413,lemma_euler5
79403,0.078242935,lemma_euler5
79404,0.078247519,lemma_euler5
79405,0.078249872,lemma_euler5
79406,0.078253707,lemma_euler5
79407,0.078256587,lemma_euler5
79408,0.078260421,lemma_euler5
79409,0.078262056,lemma_euler5
79410,0.07826674,lemma_euler5
79411,0.078268374,lemma_euler5
79412,0.078272209,lemma_euler5
79413,0.078275089,lemma_euler5
79414,0.078278923,lemma_euler5
79415,0.078281275,lemma_euler5
79416,0.078285858,lemma_euler5
79417,0.078287493,lemma_euler5
79418,0.078291327,lemma_euler5
79419,0.078294206,lemma_euler5
79420,0.078298255,lemma_euler5
79421,0.07829989,lemma_euler5
79422,0.078304472,lemma_euler5
79423,0.078306107,lemma_euler5
79424,0.07830994,lemma_euler5
79425,0.07831328,lemma_euler5
79426,0.078317114,lemma_euler5
79427,0.078318748,lemma_euler5
79428,0.07832333,lemma_euler5
79429,0.078324965,lemma_euler5
79430,0.078329013,lemma_euler5
79431,0.078331891,lemma_euler5
79432,0.078335724,lemma_euler5
79433,0.078337359,lemma_euler5
79434,0.078341941,lemma_euler5
79435,0.078344292,lemma_euler5
79436,0.078348125,lemma_euler5
79437,0.078351003,lemma_euler5
79438,0.078354836,lemma_euler5
79439,0.07835647,lemma_euler5
79440,0.078361152,lemma_euler5
79441,0.078362786,lemma_euler5
79442,0.078366618,lemma_euler5
79443,0.078369496,lemma_euler5
79444,0.078373328,lemma_euler5
79445,0.07837568,lemma_euler5
79446,0.07838026,lemma_euler5
79447,0.078381894,lemma_euler5
79448,0.078385726,lemma_euler5
79449,0.078388604,lemma_euler5
79450,0.078392651,lemma_euler5
79451,0.078394285,lemma_euler5
79452,0.078398865,lemma_euler5
79453,0.078400499,lemma_euler5
79454,0.078404331,lemma_euler5
79455,0.078407669,lemma_euler5
79456,0.0784115,lemma_euler5
79457,0.078413134,lemma_euler5
79458,0.078417714,lemma_euler5
79459,0.078419348,lemma_euler5
79460,0.078423394,lemma_euler5
79461,0.078426272,lemma_euler5
79462,0.078430102,lemma_euler5
79463,0.078431736,lemma_euler5
79464,0.078436315,lemma_euler5
79465,0.078438666,lemma_euler5
79466,0.078442497,lemma_euler5
79467,0.078445373,lemma_euler5
79468,0.078449204,lemma_euler5
79469,0.078450838,lemma_euler5
79470,0.078455516,lemma_euler5
79471,0.078457151,lemma_euler5
79472,0.078460981,lemma_euler5
79473,0.078463857,lemma_euler5
79474,0.078467688,lemma_euler5
79475,0.078470038,lemma_euler5
79476,0.078474616,lemma_euler5
79477,0.078476249,lemma_euler5
79478,0.07848008,lemma_euler5
79479,0.078482956,lemma_euler5
79480,0.078487001,lemma_euler5
79481,0.078488635,lemma_euler5
79482,0.078493212,lemma_euler5
79483,0.078494845,lemma_euler5
79484,0.078498675,lemma_euler5
79485,0.078502011,lemma_euler5
79486,0.078505841,lemma_euler5
79487,0.078507474,lemma_euler5
79488,0.078512051,lemma_euler5
79489,0.078513685,lemma_euler5
79490,0.078517729,lemma_euler5
79491,0.078520605,lemma_euler5
79492,0.078524434,lemma_euler5
79493,0.078526067,lemma_euler5
79494,0.078530644,lemma_euler5
79495,0.078532993,lemma_euler5
79496,0.078536822,lemma_euler5
79497,0.078539698,lemma_euler5
79498,0.078543526,lemma_euler5
79499,0.07854516,lemma_euler5
79500,0.078549836,lemma_euler5
79501,0.078551469,lemma_euler5
79502,0.078555297,lemma_euler5
79503,0.078558172,lemma_euler5
79504,0.078562001,lemma_euler5
79505,0.07856435,lemma_euler5
79506,0.078568925,lemma_euler5
79507,0.078570559,lemma_euler5
79508,0.078574387,lemma_euler5
79509,0.078577262,lemma_euler5
79510,0.078581305,lemma_euler5
79511,0.078582938,lemma_euler5
79512,0.078587513,lemma_euler5
79513,0.078589146,lemma_euler5
79514,0.078592973,lemma_euler5
79515,0.078596308,lemma_euler5
79516,0.078600136,lemma_euler5
79517,0.078601769,lemma_euler5
79518,0.078606343,lemma_euler5
79519,0.078607976,lemma_euler5
79520,0.078612018,lemma_euler5
79521,0.078614892,lemma_euler5
79522,0.078618719,lemma_euler5
79523,0.078620352,lemma_euler5
79524,0.078624926,lemma_euler5
79525,0.078627275,lemma_euler5
79526,0.078631102,lemma_euler5
79527,0.078633976,lemma_euler5
79528,0.078637803,lemma_euler5
79529,0.078639435,lemma_euler5
79530,0.078644109,lemma_euler5
79531,0.078645742,lemma_euler5
79532,0.078649568,lemma_euler5
79533,0.078652442,lemma_euler5
79534,0.078656268,lemma_euler5
79535,0.078658616,lemma_euler5
79536,0.078663189,lemma_euler5
79537,0.078664822,lemma_euler5
79538,0.078668648,lemma_euler5
79539,0.078671521,lemma_euler5
79540,0.078675562,lemma_euler5
79541,0.078677194,lemma_euler5
79542,0.078681767,lemma_euler5
79543,0.0786834,lemma_euler5
79544,0.078687225,lemma_euler5
79545,0.078690558,lemma_euler5
79546,0.078694384,lemma_euler5
79547,0.078696016,lemma_euler5
79548,0.078700588,lemma_euler5
79549,0.07870222,lemma_euler5
79550,0.07870626,lemma_euler5
79551,0.078709133,lemma_euler5
79552,0.078712959,lemma_euler5
79553,0.078714591,lemma_euler5
79554,0.078719162,lemma_euler5
79555,0.07872151,lemma_euler5
79556,0.078725335,lemma_euler5
79557,0.078728208,lemma_euler5
79558,0.078732033,lemma_euler5
79559,0.078733664,lemma_euler5
79560,0.078738336,lemma_euler5
79561,0.078739967,lemma_euler5
79562,0.078743792,lemma_euler5
79563,0.078746665,lemma_euler5
79564,0.078750489,lemma_euler5
79565,0.078752836,lemma_euler5
79566,0.078757406,lemma_euler5
79567,0.078759039,lemma_euler5
79568,0.078762862,lemma_euler5
79569,0.078765735,lemma_euler5
79570,0.078769773,lemma_euler5
79571,0.078771405,lemma_euler5
79572,0.078775976,lemma_euler5
79573,0.078777607,lemma_euler5
79574,0.078781431,lemma_euler5
79575,0.078784763,lemma_euler5
79576,0.078788586,lemma_euler5
79577,0.078790218,lemma_euler5
79578,0.078794787,lemma_euler5
79579,0.078796419,lemma_euler5
79580,0.078800457,lemma_euler5
79581,0.078803329,lemma_euler5
79582,0.078807152,lemma_euler5
79583,0.078808784,lemma_euler5
79584,0.078813352,lemma_euler5
79585,0.078815699,lemma_euler5
79586,0.078819522,lemma_euler5
79587,0.078822393,lemma_euler5
79588,0.078826216,lemma_euler5
79589,0.078827848,lemma_euler5
79590,0.078832516,lemma_euler5
79591,0.078834148,lemma_euler5
79592,0.07883797,lemma_euler5
79593,0.078840841,lemma_euler5
79594,0.078844664,lemma_euler5
79595,0.07884701,lemma_euler5
79596,0.078851578,lemma_euler5
79597,0.078853209,lemma_euler5
79598,0.078857032,lemma_euler5
79599,0.078859902,lemma_euler5
79600,0.078863939,lemma_euler5
79601,0.07886557,lemma_euler5
79602,0.078870138,lemma_euler5
79603,0.078871769,lemma_euler5
79604,0.078875591,lemma_euler5
79605,0.078878921,lemma_euler5
79606,0.078882742,lemma_euler5
79607,0.078884373,lemma_euler5
79608,0.07888894,lemma_euler5
79609,0.078890572,lemma_euler5
79610,0.078894608,lemma_euler5
79611,0.078897478,lemma_euler5
79612,0.078901299,lemma_euler5
79613,0.07890293,lemma_euler5
79614,0.078907496,lemma_euler5
79615,0.078909842,lemma_euler5
79616,0.078913663,lemma_euler5
79617,0.078916533,lemma_euler5
79618,0.078920354,lemma_euler5
79619,0.078921985,lemma_euler5
79620,0.078926651,lemma_euler5
79621,0.078928282,lemma_euler5
79622,0.078932103,lemma_euler5
79623,0.078934972,lemma_euler5
79624,0.078938793,lemma_euler5
79625,0.078941138,lemma_euler5
79626,0.078945703,lemma_euler5
79627,0.078947334,lemma_euler5
79628,0.078951154,lemma_euler5
79629,0.078954024,lemma_euler5
79630,0.078958058,lemma_euler5
79631,0.078959689,lemma_euler5
79632,0.078964254,lemma_euler5
79633,0.078965885,lemma_euler5
79634,0.078969705,lemma_euler5
79635,0.078973033,lemma_euler5
79636,0.078976852,lemma_euler5
79637,0.078978483,lemma_euler5
79638,0.078983047,lemma_euler5
79639,0.078984678,lemma_euler5
79640,0.078988712,lemma_euler5
79641,0.078991581,lemma_euler5
79642,0.0789954,lemma_euler5
79643,0.07899703,lemma_euler5
79644,0.079001595,lemma_euler5
79645,0.079003939,lemma_euler5
79646,0.079007758,lemma_euler5
79647,0.079010627,lemma_euler5
79648,0.079014446,lemma_euler5
79649,0.079016076,lemma_euler5
79650,0.07902074,lemma_euler5
79651,0.07902237,lemma_euler5
79652,0.079026189,lemma_euler5
79653,0.079029057,lemma_euler5
79654,0.079032875,lemma_euler5
79655,0.07903522,lemma_euler5
79656,0.079039782,lemma_euler5
79657,0.079041413,lemma_euler5
79658,0.079045231,lemma_euler5
79659,0.079048099,lemma_euler5
79660,0.079052131,lemma_euler5
79661,0.079053762,lemma_euler5
79662,0.079058324,lemma_euler5
79663,0.079059955,lemma_euler5
79664,0.079063773,lemma_euler5
79665,0.079067099,lemma_euler5
79666,0.079070916,lemma_euler5
79667,0.079072547,lemma_euler5
79668,0.079077108,lemma_euler5
79669,0.079078739,lemma_euler5
79670,0.079082771,lemma_euler5
79671,0.079085638,lemma_euler5
79672,0.079089455,lemma_euler5
79673,0.079091085,lemma_euler5
79674,0.079095647,lemma_euler5
79675,0.07909799,lemma_euler5
79676,0.079101808,lemma_euler5
79677,0.079104675,lemma_euler5
79678,0.079108491,lemma_euler5
79679,0.079110121,lemma_euler5
79680,0.079114782,lemma_euler5
79681,0.079116412,lemma_euler5
79682,0.079120229,lemma_euler5
79683,0.079123096,lemma_euler5
79684,0.079126912,lemma_euler5
79685,0.079129255,lemma_euler5
79686,0.079133816,lemma_euler5
79687,0.079135446,lemma_euler5
79688,0.079139262,lemma_euler5
79689,0.079142129,lemma_euler5
79690,0.079146159,lemma_euler5
79691,0.079147789,lemma_euler5
79692,0.079152349,lemma_euler5
79693,0.079153979,lemma_euler5
79694,0.079157794,lemma_euler5
79695,0.079161119,lemma_euler5
79696,0.079164935,lemma_euler5
79697,0.079166564,lemma_euler5
79698,0.079171124,lemma_euler5
79699,0.079172754,lemma_euler5
79700,0.079176783,lemma_euler5
79701,0.079179649,lemma_euler5
79702,0.079183465,lemma_euler5
79703,0.079185094,lemma_euler5
79704,0.079189653,lemma_euler5
79705,0.079191995,lemma_euler5
79706,0.079195811,lemma_euler5
79707,0.079198677,lemma_euler5
79708,0.079202491,lemma_euler5
79709,0.079204121,lemma_euler5
79710,0.079208779,lemma_euler5
79711,0.079210408,lemma_euler5
79712,0.079214223,lemma_euler5
79713,0.079217089,lemma_euler5
79714,0.079220903,lemma_euler5
79715,0.079223245,lemma_euler5
79716,0.079227803,lemma_euler5
79717,0.079229433,lemma_euler5
79718,0.079233247,lemma_euler5
79719,0.079236112,lemma_euler5
79720,0.079240141,lemma_euler5
79721,0.07924177,lemma_euler5
79722,0.079246327,lemma_euler5
79723,0.079247957,lemma_euler5
79724,0.07925177,lemma_euler5
79725,0.079255093,lemma_euler5
79726,0.079258907,lemma_euler5
79727,0.079260536,lemma_euler5
79728,0.079265093,lemma_euler5
79729,0.079266722,lemma_euler5
79730,0.07927075,lemma_euler5
79731,0.079273614,lemma_euler5
79732,0.079277428,lemma_euler5
79733,0.079279056,lemma_euler5
79734,0.079283613,lemma_euler5
79735,0.079285955,lemma_euler5
79736,0.079289768,lemma_euler5
79737,0.079292633,lemma_euler5
79738,0.079296446,lemma_euler5
79739,0.079298074,lemma_euler5
79740,0.07930273,lemma_euler5
79741,0.079304359,lemma_euler5
79742,0.079308172,lemma_euler5
79743,0.079311036,lemma_euler5
79744,0.079314848,lemma_euler5
79745,0.07931719,lemma_euler5
79746,0.079321745,lemma_euler5
79747,0.079323374,lemma_euler5
79748,0.079327186,lemma_euler5
79749,0.07933005,lemma_euler5
79750,0.079334076,lemma_euler5
79751,0.079335704,lemma_euler5
79752,0.07934026,lemma_euler5
79753,0.079341889,lemma_euler5
79754,0.0793457,lemma_euler5
79755,0.079349021,lemma_euler5
79756,0.079352833,lemma_euler5
79757,0.079354462,lemma_euler5
79758,0.079359017,lemma_euler5
79759,0.079360645,lemma_euler5
79760,0.07936467,lemma_euler5
79761,0.079367534,lemma_euler5
79762,0.079371345,lemma_euler5
79763,0.079372974,lemma_euler5
79764,0.079377528,lemma_euler5
79765,0.079379868,lemma_euler5
79766,0.079383679,lemma_euler5
79767,0.079386543,lemma_euler5
79768,0.079390353,lemma_euler5
79769,0.079391982,lemma_euler5
79770,0.079396635,lemma_euler5
79771,0.079398263,lemma_euler5
79772,0.079402074,lemma_euler5
79773,0.079404937,lemma_euler5
79774,0.079408747,lemma_euler5
79775,0.079411088,lemma_euler5
79776,0.079415641,lemma_euler5
79777,0.079417269,lemma_euler5
79778,0.079421079,lemma_euler5
79779,0.079423942,lemma_euler5
79780,0.079427966,lemma_euler5
79781,0.079429594,lemma_euler5
79782,0.079434146,lemma_euler5
79783,0.079435775,lemma_euler5
79784,0.079439584,lemma_euler5
79785,0.079442904,lemma_euler5
79786,0.079446714,lemma_euler5
79787,0.079448342,lemma_euler5
79788,0.079452894,lemma_euler5
79789,0.079454522,lemma_euler5
79790,0.079458545,lemma_euler5
79791,0.079461407,lemma_euler5
79792,0.079465217,lemma_euler5
79793,0.079466845,lemma_euler5
79794,0.079471396,lemma_euler5
79795,0.079473736,lemma_euler5
79796,0.079477545,lemma_euler5
79797,0.079480407,lemma_euler5
79798,0.079484216,lemma_euler5
79799,0.079485844,lemma_euler5
79800,0.079490494,lemma_euler5
79801,0.079492122,lemma_euler5
79802,0.079495931,lemma_euler5
79803,0.079498792,lemma_euler5
79804,0.079502601,lemma_euler5
79805,0.07950494,lemma_euler5
79806,0.079509491,lemma_euler5
79807,0.079511118,lemma_euler5
79808,0.079514927,lemma_euler5
79809,0.079517788,lemma_euler5
79810,0.07952181,lemma_euler5
79811,0.079523437,lemma_euler5
79812,0.079527987,lemma_euler5
79813,0.079529615,lemma_euler5
79814,0.079533423,lemma_euler5
79815,0.079536741,lemma_euler5
79816,0.079540549,lemma_euler5
79817,0.079542177,lemma_euler5
79818,0.079546726,lemma_euler5
79819,0.079548354,lemma_euler5
79820,0.079552374,lemma_euler5
79821,0.079555235,lemma_euler5
79822,0.079559043,lemma_euler5
79823,0.07956067,lemma_euler5
79824,0.079565219,lemma_euler5
79825,0.079567558,lemma_euler5
79826,0.079571365,lemma_euler5
79827,0.079574225,lemma_euler5
79828,0.079578032,lemma_euler5
79829,0.07957966,lemma_euler5
79830,0.079584308,lemma_euler5
79831,0.079585935,lemma_euler5
79832,0.079589741,lemma_euler5
79833,0.079592602,lemma_euler5
79834,0.079596409,lemma_euler5
79835,0.079598747,lemma_euler5
79836,0.079603295,lemma_euler5
79837,0.079604922,lemma_euler5
79838,0.079608729,lemma_euler5
79839,0.079611588,lemma_euler5
79840,0.079615608,lemma_euler5
79841,0.079617235,lemma_euler5
79842,0.079621783,lemma_euler5
79843,0.07962341,lemma_euler5
79844,0.079627216,lemma_euler5
79845,0.079630532,lemma_euler5
79846,0.079634338,lemma_euler5
79847,0.079635965,lemma_euler5
79848,0.079640512,lemma_euler5
79849,0.079642139,lemma_euler5
79850,0.079646158,lemma_euler5
79851,0.079649017,lemma_euler5
79852,0.079652823,lemma_euler5
79853,0.07965445,lemma_euler5
79854,0.079658996,lemma_euler5
79855,0.079661334,lemma_euler5
79856,0.079665139,lemma_euler5
79857,0.079667998,lemma_euler5
79858,0.079671803,lemma_euler5
79859,0.07967343,lemma_euler5
79860,0.079678076,lemma_euler5
79861,0.079679702,lemma_euler5
79862,0.079683507,lemma_euler5
79863,0.079686366,lemma_euler5
79864,0.07969017,lemma_euler5
79865,0.079692507,lemma_euler5
79866,0.079697053,lemma_euler5
79867,0.07969868,lemma_euler5
79868,0.079702484,lemma_euler5
79869,0.079705343,lemma_euler5
79870,0.07970936,lemma_euler5
79871,0.079710987,lemma_euler5
79872,0.079715532,lemma_euler5
79873,0.079717159,lemma_euler5
79874,0.079720962,lemma_euler5
79875,0.079724278,lemma_euler5
79876,0.079728081,lemma_euler5
79877,0.079729708,lemma_euler5
79878,0.079734253,lemma_euler5
79879,0.079735879,lemma_euler5
79880,0.079739895,lemma_euler5
79881,0.079742754,lemma_euler5
79882,0.079746557,lemma_euler5
79883,0.079748183,lemma_euler5
79884,0.079752728,lemma_euler5
79885,0.079755064,lemma_euler5
79886,0.079758867,lemma_euler5
79887,0.079761725,lemma_euler5
79888,0.079765528,lemma_euler5
79889,0.079767155,lemma_euler5
79890,0.079771798,lemma_euler5
79891,0.079773424,lemma_euler5
79892,0.079777226,lemma_euler5
79893,0.079780084,lemma_euler5
79894,0.079783886,lemma_euler5
79895,0.079786223,lemma_euler5
79896,0.079790766,lemma_euler5
79897,0.079792392,lemma_euler5
79898,0.079796195,lemma_euler5
79899,0.079799052,lemma_euler5
79900,0.079803067,lemma_euler5
79901,0.079804693,lemma_euler5
79902,0.079809236,lemma_euler5
79903,0.079810862,lemma_euler5
